Intent,Pattern,Response
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Trout (Salmo trutta; Oncorhynchus mykiss; Oncorhynchus clarki; Oncorhynchus aguabonita; Oncorhynchus gilae; Oncorhynchus apache and Oncorhynchus chrysogaster)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TROVAFLOXACIN
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tubes for compact fluorescent lamps
More Info: Department of foreign trade
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tubes for compact fluorescent lamps
More Info: Department of foreign trade
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tunas (of the genus Thunnus); skipjack or stripebellied bonito (Euthynnus (Katsuwonus) pelamis)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Turbots (Psetta maxima)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Turbots (Psetta maxima)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Units of automatic data processing machines other than units of heading 84.71 : - - - - Other
More Info: Office of The National Broadcasting and Telecommunications Commission
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Uranium and its compounds; plutonium and its
More Info: Office of Atoms for Peace
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Uranium and its compounds; thorium and its
More Info: Office of Atoms for Peace
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Urea ;wheter or not in aqueous solution
More Info: Department of architecture
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vaccines for veterinary medicine
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: VALIDAMYCIN
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: VALINE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: VALINOMYCIN
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: VANCOMYCIN
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vanillin (4-hydroxy-3-methoxybenzaldehyde)
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vinyl acetate
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: VINYL BROMIDE (MONOBROMOETHENE)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vinyl bromide monomer (monobromoethene)
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin A and their derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin B1 and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin B12 and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin B2 and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin B6 and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin C and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin D and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin E and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Vitamin H and its derivatives
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Walking catfish
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Walking catfish
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Walking catfish
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Walking catfish meat
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Wallago (Wallago attu) and giant rivercatfish (Sperata seenghala)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Wallago (Wallago attu) and giant rivercatfish (Sperata seenghala)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: WARFARIN
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: WARFARIN SODIUM
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Whey and modified whey whether or not concentrated or containg added sugar or other sweetening matter
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: white oil
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: white oil or refined petroleum oil
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: White spirit
More Info: Fuel Act; B.E. 1978
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: White sugar
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Whiteleg shrimps (Liptopenaeus vannamei)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Whiteleg shrimps (Litopenaeus vannamei)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Wireless LANs
More Info: Office of The National Broadcasting and Telecommunications Commission
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: XYLENOL and its salts
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: XYLYL BROMIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: XYLYLENE  DICHLORIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: XYLYLENE DIBROMIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Yellowfin tunas (Thunnus albacares)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Yellowfin tunas (Thunnus albacares); frozen
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Yellowtail catfish (Pangasius pangasius)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Zinc cyanide > 1% w/w
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: ZINEB
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: zineb
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TL?,"Restriction Type: N
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: https://www.mof.gov.tl/customs/?lang=en
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TG?,"Restriction Type: N
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: http://www.otr.tg/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Banknotes or coins
More Info:  
Last Updated: 2020-06-09 12:04:18"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Corrosive substances
More Info:  
Last Updated: 2020-06-09 12:04:34"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Counterfeit products
More Info:  
Last Updated: 2020-06-09 12:04:59"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Drugs in all their forms
More Info:  
Last Updated: 2020-06-09 12:05:24"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Flammable solids or liquids
More Info:  
Last Updated: 2020-06-09 12:05:49"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Living animals
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Objects inscribed on the CITES list (elephant tusks ...)
More Info:  
Last Updated: 2020-06-09 12:06:31"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Passport and national identity card
More Info:  
Last Updated: 2020-06-09 12:07:00"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Perishable products
More Info:  
Last Updated: 2020-06-09 12:07:18"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Pornographic objects
More Info:  
Last Updated: 2020-06-09 12:07:48"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Radioactive material
More Info:  
Last Updated: 2020-06-09 12:08:09"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Toxic and contaminating materials
More Info:  
Last Updated: 2020-06-09 12:08:28"
prohibited_items,What items are prohibited in TG?,"Restriction Type: P
Details: Weapons and ammunition
More Info:  
Last Updated: 2020-06-09 12:08:45"
prohibited_items,What items are prohibited in TO?,"Restriction Type: N
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: http://www.revenue.gov.to/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: N
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: http://www.finance.gov.tt/services/customs-and-excise/importing-and-exporting/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Any  filth
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Any sharp instrument not properly protected
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Compressed gas – flammable and non-flammable e.g. aerosol products; butane; fire extinguishers
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Corrosives e.g. cleaning liquid; rust remover; corrosive paint or vanish removers
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Currency – coins or paper
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Explosives e.g. ammunition; fireworks; igniters; fuses; flares; caps for toy firearms
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Flammable liquids e.g. gasoline; alcohol; flammable paint; varnish removers and thinners
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Flammable solids e.g. matches; cellulose nitrate products; zinc powder; metallic magnesium
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Illegal drugs and any other substance prohibited by law
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Jewellery
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TT?,"Restriction Type: P
Details: Living creatures other than bees; leeches and harmless entomological specimens packed correctly
More Info:  
Last Updated: 2016-01-01 00:00:00"
